question_id,answer_filename,answer_text,answer_correct,source,label
00043_12934,M1_2_06_00043_12934_A.png,(1) $ \\angle x=180^{\\circ}-60^{\\circ}=120^{\\circ} $ (2) $ \\angle x=180^{\\circ}-90^{\\circ}=90^{\\circ} $ (3) $ \\angle x=180^{\\circ}-108^{\\circ}=72^{\\circ} $,(1) $120°$ (2) $90°$ (3) $72°$,111.수학 과목 문제생성 데이터,training
00043_12936,M1_2_06_00043_12936_A.png,(1) $180°×(5‒2)=540°$ (2) $180°×(7‒2)=900°$ (3) $180°×(12‒2)=1800°$,(1) $540°$ (2) $900°$ (3) $1800°$,111.수학 과목 문제생성 데이터,training
00043_12937,M1_2_06_00043_12937_A.png,다각형의 외각의 크기의 합은 항상 $ 360^{\\circ} $이다.,(1) $ 360^{\\circ} $ (2) $ 360^{\\circ} $ (3) $ 360^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_12938,M1_2_06_00043_12938_A.png,$ 360^{\\circ}-115^{\\circ}-137^{\\circ}=108^{\\circ} $,$ 108^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_12939,M1_2_06_00043_12939_A.png,$ \\angle x=180\\degree-105\\degree=75\\degree $ $ \\angle y=180\\degree-105\\degree=75\\degree $,$ 150\\degree $,111.수학 과목 문제생성 데이터,training
00043_12940,M1_2_06_00043_12940_A.png,다각형의 외각의 크기의 합은 $ 360^{\\circ} $이다.,$ 360^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_12941,M1_2_06_00043_12941_A.png,"구하는 다각형을 $ n $ 각형이라고 하면, $ (n-2) \\times 360^{\\circ}=1440^{\\circ} $ 이므로 $ n=10 $ 이다.",십각형,111.수학 과목 문제생성 데이터,training
00043_12942,M1_2_06_00043_12942_A.png,구하는 다각형을 $ n $ 각형이라고 하면 $ \\frac{180 \\times(n-2)}{n}=140^{\\circ} $ 이므로 $ n=9 $ 이다. 따라서 구하는 다각형은 구각형이다.,구각형,111.수학 과목 문제생성 데이터,training
00043_12943,M1_2_06_00043_12943_A.png,(1) $ \\frac{180^{\\circ} \\times(5-2)}{5}=108^{\\circ} $ (2) $ \\frac{180^{\\circ} \\times(6-2)}{6}=120^{\\circ} $ (3) $ \\frac{180^{\\circ} \\times(12-2)}{12}=150^{\\circ} $,(1) $108\\degree$(2) $120\\degree$(3) $150\\degree$,111.수학 과목 문제생성 데이터,training
00043_12946,M1_2_06_00043_12946_A.png,(1) $ \\left(1080^{\\circ} \\div 180\\right)+2=8 $이므로 팔각형이다.   (2) $ \\left(1260^{\\circ} \\div 180\\right)+2=9 $이므로 구각형이다.,(1) 팔각형 (2) 구각형,111.수학 과목 문제생성 데이터,training
00043_12947,M1_2_06_00043_12947_A.png,(1) $ 360^{\\circ} \\div 45^{\\circ}=8 $ 이므로 정팔각형이다. (2) $ 360^{\\circ} \\div 24^{\\circ}=15 $ 이므로 정십오각형이다.,(1) 정팔각형 (2) 정십오각형,111.수학 과목 문제생성 데이터,training
00043_12948,M1_2_06_00043_12948_A.png,(1) 원 : 평면 위의 한 점에서 일정한 거리에 있는 모든 점들로 이루어진 도형(2) 할선 : 원 위의 두 점을 지나는 직선(3) 활꼴 : 현과 호로 이루어진 도형(4) 호 : 원 위의 두 점을 양끝으로 하는 원의 일부,(1) 원 (2) 할선 (3) 활꼴 (4) 호,111.수학 과목 문제생성 데이터,training
00043_12949,M1_2_06_00043_12949_A.png,원에서 길이가 가장 긴 현은 지름이므로 $14cm$ 이다.,$14cm$,111.수학 과목 문제생성 데이터,training
00043_12950,M1_2_06_00043_12950_A.png,(2) 같은 길이의 호에 대한 중심각의 크기는 항상 같다. (3) 호의 길이는 중심각의 크기에 정비례한다.,(1) $ \\bigcirc$(2) $\\times $(3) $\\times$,111.수학 과목 문제생성 데이터,training
00043_12951,M1_2_06_00043_12951_A.png,원에서 길이가 가장 긴 현은 지름이 $10cm$이다.,$10cm$,111.수학 과목 문제생성 데이터,training
00043_12952,M1_2_06_00043_12952_A.png,(2) 중심각에 대한 호의 길이는 항상 같다. (3) 호의 길이는 중심각의 크기에 정비례한다.,(1) $\\bigcirc$ (2) X (3) X,111.수학 과목 문제생성 데이터,training
00043_12953,M1_2_06_00043_12953_A.png,(2) 부채꼴의 넓이는 중심각의 크기에 정비례한다.,(1) $O$ (2) $X$,111.수학 과목 문제생성 데이터,training
00043_12955,M1_2_06_00043_12955_A.png,중심각의 크기가 같으면 호의 길이가 같다.,(1) $ 4 \\mathrm{~cm}(2) 7 \\mathrm{~cm} $,111.수학 과목 문제생성 데이터,training
00043_12956,M1_2_06_00043_12956_A.png,호의 길이가 같으면 중심각의 크기가 같다.,(1) $ 60^{\\circ} $ (2) $ 70^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_12957,M1_2_06_00043_12957_A.png,부채꼴의 호의 길이는 중심각의 크기에 정비례함을 이용하여 (1) $ 2: x=15: 60 $\\[\\therefore x=8\\] (2) $ 3: 15=12: x $ $ \\therefore x=60 $,(1) $8$ (2) $60$,111.수학 과목 문제생성 데이터,training
00043_12959,M1_2_06_00043_12959_A.png,"원주율은 원의 지름의 길이에 대한 원의 둘레의 길이의 비를 나타낸 것이고, 기호로 $ \\pi $와 같이 나타낸다. 원의 둘레의 길이는 $2\\times$(반지름의 길이)$\\times$(원주율)이고, 원의 넓이는 (반지름의 길이)$\\times$(반지름의 길이)$\\times$(원주율)이다.",(1) 원의 둘레 (2) $ \\pi $ (3) 원주율 (4) 반지름의 길이,111.수학 과목 문제생성 데이터,training
00043_12960,M1_2_06_00043_12960_A.png,"원의 둘레의 길이는 $ 2\\times $(반지름의 길이)$ \\times $(원주율)이고,원의 넓이는 (반지름의길이)$\\times $(반지름의길이)$\\times$(원주율)이다.","(1) 원의 둘레: $6πcm$, 원의 넓이: $ 9 \\pi \\mathrm{cm}^{2} $ 원의 둘레: $10πcm$, 원의 넓이: $ 25 \\pi \\mathrm{cm}^{2} $",111.수학 과목 문제생성 데이터,training
00043_12962,M1_2_06_00043_12962_A.png,(1) 원의 둘레의 길이는 (반지름의 길이) $ \\times( $ 반지름의 길이)×(원주율)이므로 (반지름의 길이) $ \\times( $ 반지름의 길이) $ \\times \\pi=36 \\pi $ 이다. 따라서 반지름의 길이는 $6$ 이다. (2) 원의 둘레의 길이는 $ 2 \\times $ (반지름의 길이) $ \\times( $ 원주율 $ )=2 \\times 6 \\times \\pi=12 \\pi $ 이다.,(1) 6 (2) $ 12 \\pi   $,111.수학 과목 문제생성 데이터,training
00043_12963,M1_2_06_00043_12963_A.png,$ ( $ 호의길이 $ )=2 \\pi \\times 4 \\times \\frac{90^{\\circ}}{360^{\\circ}}=2 \\pi $ 이다.,$ 2 \\pi $,111.수학 과목 문제생성 데이터,training
00043_12964,M1_2_06_00043_12964_A.png,원 O의 둘레의 길이를  $ x $ 라 하면 $ 30^{\\circ}: 360^{\\circ}=2: x  \\therefore x=24 \\mathrm{~cm} $,$ 24 \\mathrm{~cm} $,111.수학 과목 문제생성 데이터,training
00043_12965,M1_2_06_00043_12965_A.png,(1) $ 6 \\pi+10 \\pi=16 \\pi \\mathrm{cm} $ (2) $ 25 \\pi-9 \\pi=16 \\pi \\mathrm{cm}^{2} $,(1) $ 16 \\pi \\mathrm{cm}(2) 16 \\pi \\mathrm{cm}^{2}   $,111.수학 과목 문제생성 데이터,training
00043_12966,M1_2_06_00043_12966_A.png,$ 2 \\times 5 \\pi \\times \\frac{75}{360}+10=\\left(\\frac{25}{12} \\pi+10\\right) cm$,$ \\left(\\frac{25}{12} \\pi+10\\right)  cm$,111.수학 과목 문제생성 데이터,training
00043_12967,M1_2_06_00043_12967_A.png,(부채꼴의 넓이) $ =\\pi \\times 5^{2} \\times \\frac{120^{\\circ}}{360^{\\circ}}=\\frac{25}{3} \\pi $,$ \\frac{25}{3} \\pi $,111.수학 과목 문제생성 데이터,training
00043_12968,M1_2_06_00043_12968_A.png,"$ l=2 \\times 3 \\times \\pi \\times \\frac{60\\degree}{360\\degree}=\\pi, S=3^{2} \\times \\pi \\times \\frac{60\\degree}{360\\degree}=\\frac{3}{2} \\pi $","$ l=\\pi, S=\\frac{3}{2} \\pi $",111.수학 과목 문제생성 데이터,training
00043_12969,M1_2_06_00043_12969_A.png,$ S=\\frac{1}{2} \\times 3 \\times 4 \\pi=6 \\pi $,$ S=6 \\pi $,111.수학 과목 문제생성 데이터,training
00043_12970,M1_2_06_00043_12970_A.png,$ l=\\frac{1}{2} \\times 7 \\times l=21 \\pi  \\therefore l=6 \\pi $,$ l=6 \\pi $,111.수학 과목 문제생성 데이터,training
00043_12971,M1_2_06_00043_12971_A.png,(넓이)=  $ \\frac{1}{2} \\times 9 \\times 8 \\pi=36 \\pi \\mathrm{cm}^{2} $,$36π  \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,training
00043_12972,M1_2_06_00043_12972_A.png,호의 길이를 $ l $ 이라 하면 $ \\frac{1}{2} \\times 12 \\times l=48 \\pi \\mathrm{cm}^{2}  \\therefore l=8 \\pi \\mathrm{cm} $,(해답)$ 8 \\pi \\mathrm{cm} $,111.수학 과목 문제생성 데이터,training
00043_12973,M1_2_06_00043_12973_A.png,중심각의 크기를 $ a^{\\circ} $ 라고 하면 $ \\pi \\times 16 \\times \\frac{a}{360}=2 \\pi \\mathrm{cm}^{2}  \\therefore a=45^{\\circ} $,$ 45^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_12974,M1_2_06_00043_12974_A.png,반지름의 길이를 $ r \\mathrm{~cm} $ 라고 하면 $ \\frac{1}{2} \\times r \\times 6 \\pi=30 \\pi \\mathrm{cm}^{2}  \\therefore r=10 \\mathrm{~cm} $,$ 10 \\mathrm{~cm}   $,111.수학 과목 문제생성 데이터,training
00043_21698,M1_2_06_00043_21698_A.png,$ \\angle C $ 의 외각 $ =180^{\\circ}-\\angle C=180^{\\circ}-95^{\\circ}=85^{\\circ} $ 이다.,$ 85^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21699,M1_2_06_00043_21699_A.png,$ \\begin{array}{l}\\angle A=360^{\\circ}-\\left(80^{\\circ}+75^{\\circ}+120^{\\circ}\\right)=360^{\\circ}-275^{\\circ}=85^{\\circ} \\\\ \\therefore \\angle A \\text { 의 외각 }=180^{\\circ}-85^{\\circ}=95^{\\circ}\\end{array} $,$ 95^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21700,M1_2_06_00043_21700_A.png,오각형의 한 꼭짓점에서 그을 수 있는 대각선의 개수는 $ 5-3=2 $ 개 이다.,$2$개,111.수학 과목 문제생성 데이터,training
00043_21701,M1_2_06_00043_21701_A.png,칠각형에 그을 수 있는 대각선의 개수는$ \\frac{7 \\times(7-3)}{2}=14 $ 개이다.,$14$개,111.수학 과목 문제생성 데이터,training
00043_21702,M1_2_06_00043_21702_A.png,구하고자 하는 다각형을 $n$각형이라 하면 $n-3=3$이므로 $n=6$ 이다. 따라서 육각형이다.,육각형,111.수학 과목 문제생성 데이터,training
00043_21703,M1_2_06_00043_21703_A.png,"한 꼭짓점에서 그을 수 있는 대각선의 개수는 $ 10-3=7 $ 개, 대각선의 개수는 $ \\frac{10 \\times(10-3)}{2}=35 $ (개) 이다. 따라서 $ 7+35=42 $ (개)이다.",$42$개,111.수학 과목 문제생성 데이터,training
00043_21704,M1_2_06_00043_21704_A.png,"구하고자 하는 다각형을 $n$각형이라고 하면 대각선의 개수는 $ \\frac{n \\times(n-3)}{2}=27 $개이다. 따라서 $n=9$, 구각형이고, 한 꼭짓점에서 그을 수 있는 대각선의 개수는 $9‒3=6$(개)이다.",$6$개,111.수학 과목 문제생성 데이터,training
00043_21705,M1_2_06_00043_21705_A.png,주어진 다각형을 $ n $ 각형이라고 하면 $ \\frac{n(n-3)}{2}=14  \\therefore n=7 $ 따라서 칠각형이다.,칠각형,111.수학 과목 문제생성 데이터,training
00043_21706,M1_2_06_00043_21706_A.png,$ x^{\\circ}+65^{\\circ}+35^{\\circ}+20^{\\circ}=180^{\\circ} $ 이므로 $ \\angle x=60^{\\circ} $ 이다.,$ 60^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21707,M1_2_06_00043_21707_A.png,"$ \\angle AOB, \\angle COD $ 는 맞꼭지각이므로 크기는 같다. 따라서 $ 75^{\\circ}+40^{\\circ}+x^{\\circ}=180^{\\circ} \\therefore \\angle x=65^{\\circ} $ 이다.",$ 65^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21708,M1_2_06_00043_21708_A.png,$ \\angle x=50^{\\circ}+60^{\\circ}=110^{\\circ} $ 이다.,$ 110^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21709,M1_2_06_00043_21709_A.png,이등변삼각형이므로 $ \\angle x+\\angle x=80^{\\circ} $ 이다. 따라서 $ \\angle x=40^{\\circ} $ 이다.,$ 40^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21710,M1_2_06_00043_21710_A.png,$ \\Delta ADC $ 에서 $ 75^{\\circ}+\\angle ACD=105^{\\circ} $ 이므로 $ \\angle ACD=30^{\\circ} $ 이다. $ \\triangle ABC $ 에서 $ \\angle x=75^{\\circ}+30^{\\circ}+30^{\\circ}=135^{\\circ} $ 이다.,$ 135^{\\circ}   $,111.수학 과목 문제생성 데이터,training
00043_21711,M1_2_06_00043_21711_A.png,한 내각의 크기와 한 외각의 크기의 비가 $ 3: 2 $ 이므로 한 외각의 크기는 $ 180^{\\circ} \\times \\frac{2}{5}=72^{\\circ} $ 이다. 따라서 구하고자 하는 다각형을 $ n $각형이라고 하면 $ \\frac{360^{\\circ}}{n}=72^{\\circ} \\therefore n=5 $,정오각형,111.수학 과목 문제생성 데이터,training
00043_21712,M1_2_06_00043_21712_A.png,$ \\angle ACE=70^{\\circ}+25^{\\circ}+25^{\\circ}=120^{\\circ} $ 이므로 $ \\angle DCE=60^{\\circ} $ 이다. 따라서 $ \\angle DBC+\\angle x=\\angle DCE $ 이므로 $ 25^{\\circ}+\\angle x=60^{\\circ} \\therefore \\angle x=35^{\\circ} $,\\[ 35^{\\circ} \\],111.수학 과목 문제생성 데이터,training
00043_21713,M1_2_06_00043_21713_A.png,(1) $7-2=5$개 (2) $9-2=7$개 (3) $11-2=9개$,(1)$5$개 (2) $7$개 (3) $9$개,111.수학 과목 문제생성 데이터,training
00043_21714,M1_2_06_00043_21714_A.png,(1) $ 180^{\\circ} \\times(7-2)=900^{\\circ} $ (2) $ 180^{\\circ} \\times(9-2)=1260^{\\circ} $ (3) $ 180^{\\circ} \\times(11-2)=1620^{\\circ} $,(1) $ 900^{\\circ} $ (2) $ 1260^{\\circ} $ (3) $ 1620^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21715,M1_2_06_00043_21715_A.png,구하고자 하는 다각형을 $ n $ 각형이라고 하면 $ 180^{\\circ} \\times(n-2)=1080^{\\circ} $ 이므로 $ n=8 $ 이다.,팔각형,111.수학 과목 문제생성 데이터,training
00043_21716,M1_2_06_00043_21716_A.png,오각형의 내각의 크기가 $ 180^{\\circ} \\times(5-2)=540^{\\circ} $이므로 $ 110^{\\circ}+110^{\\circ}+100^{\\circ}+x^{\\circ}+y^{\\circ}=540^{\\circ} $이다. 따라서 $ \\angle x+\\angle y=220^{\\circ} $이다.,$ 220^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21717,M1_2_06_00043_21717_A.png,주어진 다각형을 $ n $각형이라고 하면 \\( 180^{\\circ} \\times(n-2)=1260^{\\circ}  \\therefore n=9 \\) 따라서 구각형의 꼭짓점의 개수는 $9$ 개이다.,$9$개,111.수학 과목 문제생성 데이터,training
00043_21721,M1_2_06_00043_21721_A.png,$ \\begin{array}{l}108^{\\circ} \\\\ \\frac{180^{\\circ} \\times(5-2)}{5}=108^{\\circ} \\text { 이다. }\\end{array} $,텍스트 없음,111.수학 과목 문제생성 데이터,training
00043_21722,M1_2_06_00043_21722_A.png,다각형의 외각은 $ 360^{\\circ} $ 로 항상 일정하므로 한 외각의 크기는 $ \\frac{360^{\\circ}}{5}=72^{\\circ} $ 이다.,$ 72^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21723,M1_2_06_00043_21723_A.png,구하고자 하는 다각형을 $ n $ 각형이라고 하면 $ \\frac{180^{\\circ} \\times(n-2)}{n}=135^{\\circ} $ 이므로 $ n=8 $ 이다. 따라서 정팔각형이다.,정팔각형,111.수학 과목 문제생성 데이터,training
00043_21724,M1_2_06_00043_21724_A.png,구하고자 하는 다각형을 $n$각형이라고 하면 $ \\frac{360^{\\circ}}{n}=36\\degree $이므로 $n=10$이다. 따라서 정십각형이다.,정십각형,111.수학 과목 문제생성 데이터,training
00043_21725,M1_2_06_00043_21725_A.png,㉠ 부채꼴: 원에서 두 반지름과 호로 이루어진 도형 ㉡ 중심각: 부채꼴에서 두 반지름이 이루는 각 ㉢ 호: 원 위의 두 점을 양끝으로 하는 원의 일부 ㉣ 현: 원 위의 두 점을 이은 선분㉤ 활꼴: 현과 호로 이루어진 도형,"㉠ 부채꼴, ㉡ 중심각, ㉢ 호, ㉣ 현, ㉤ 활꼴",111.수학 과목 문제생성 데이터,training
00043_21726,M1_2_06_00043_21726_A.png,원에서 길이가 가장 긴 현은 지름이므로 반지름 $ \\times 2 $ 를 구하면 된다.,(해답)$ 10 \\mathrm{~cm} $,111.수학 과목 문제생성 데이터,training
00043_21727,M1_2_06_00043_21727_A.png,원에서 가장 긴 현의 길이는 지름과 같으므로 반지름의 길이는 $ 14 \\times \\frac{1}{2}=7 \\mathrm{~cm} $이다.,$7cm$,111.수학 과목 문제생성 데이터,training
00043_21728,M1_2_06_00043_21728_A.png,부채꼴의 호의 길이는 중심각의 크기에 정비례하므로 $30:120=6:x$ 이므로 $x=24$이다.,$24$,111.수학 과목 문제생성 데이터,training
00043_21729,M1_2_06_00043_21729_A.png,부채꼴의 호의 길이는 중심각의 크기에 정비례하므로 $ 4: 5=x-3 ; x $ 이므로 $ x=15 $,15,111.수학 과목 문제생성 데이터,training
00043_21730,M1_2_06_00043_21730_A.png,"부채꼴의 호의 길이는 중심각의 크기에 정비례하므로 원의 둘레의 길이를 $ x \\mathrm{~cm} $ 라고 하면 $ 60: 360=5 x, x=30 $ 이다.",$30cm$,111.수학 과목 문제생성 데이터,training
00043_21731,M1_2_06_00043_21731_A.png,"부채꼴의 넓이는 중심각의 크기에 정비례하므로 $ 120: 40=75: x, \\therefore x=25 $",$ 25 \\mathrm{~cm}^{2}   $,111.수학 과목 문제생성 데이터,training
00043_21732,M1_2_06_00043_21732_A.png,원의 넓이를 $S \\mathrm{~cm}^{2}$ 라고 하면 $45: 360=3: S$ 이므로 $S=24\\left(\\mathrm{~cm}^{2}\\right)$이다.,$24 \\mathrm{~cm}^{2}$,111.수학 과목 문제생성 데이터,training
00043_21733,M1_2_06_00043_21733_A.png,$ \\angle AOB=\\angle COD $ 이므로 $ \\overline{CD}=\\overline{AB}=8 \\mathrm{~cm} $ 이다.,$8cm  $,111.수학 과목 문제생성 데이터,training
00043_21734,M1_2_06_00043_21734_A.png,$ 80: 30=3 x:(x+1) $ 이므로 $ \\therefore x=8 $,$8$,111.수학 과목 문제생성 데이터,training
00043_21735,M1_2_06_00043_21735_A.png,$ \\triangle ABO $ 에서 $ \\overline{OA}=\\overline{OB} $ 이므로 $ \\angle ABO=\\angle OAB=40^{\\circ} \\therefore \\angle AOB=100^{\\circ} $  또한 현의 길이가 같으면 중심각의 크기도 같으므로 $ \\angle BOC=100^{\\circ} $ 이다.,$ 100^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21736,M1_2_06_00043_21736_A.png,둘레의 길이 $ =\\frac{1}{2}(2 \\pi \\times 5)+\\frac{1}{2}(2 \\pi \\times 4)+10+8=(9 \\pi+18) $,$ (9 \\pi+18) \\mathrm{cm} $,111.수학 과목 문제생성 데이터,training
00043_21737,M1_2_06_00043_21737_A.png,(1) $ l=2 \\pi \\times 8 \\times \\frac{60}{360}=\\frac{8}{3} \\pi(\\mathrm{cm}) $  (2) $ S=64 \\pi \\times \\frac{60}{360}=\\frac{32}{3} \\pi\\left(\\mathrm{cm}^{2}\\right) $,(1) $ \\frac{8}{3} \\pi \\mathrm{cm} $ (2) $ \\frac{32}{3} \\pi \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,training
00043_21738,M1_2_06_00043_21738_A.png,중심각의 크기를 $ x^{\\circ} $ 라고 하면 $ 16 \\pi \\times \\frac{x}{360}=2 \\pi(\\mathrm{cm})  \\therefore x=45 $,$ 45^{\\circ} $,111.수학 과목 문제생성 데이터,training
00043_21739,M1_2_06_00043_21739_A.png,(1) $ l=2 \\pi \\times 5=10 \\pi(\\mathrm{cm}) $ (2) $ S=\\pi \\times 5^{2}=25 \\pi\\left(\\mathrm{cm}^{2}\\right) $,(1) $ 10 \\pi \\mathrm{cm} $ (2) $ 25 \\pi \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,training
00043_21741,M1_2_06_00043_21741_A.png,(부채꼴 $ AOB $ 의 넓이)-(부채꼴 $ COD $ 의 넓이) $ =\\left(36 \\pi \\times \\frac{60}{360}\\right)-\\left(9 \\pi \\times \\frac{60}{360}\\right)=\\frac{9}{2} \\pi\\left(\\mathrm{cm}^{2}\\right) $,$ \\frac{9}{2} \\pi \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,training
00043_21742,M1_2_06_00043_21742_A.png,부채꼴의 넓이$ =\\frac{1}{2} \\times 8 \\times 6 \\pi=24 \\pi\\left(\\mathrm{cm}^{2}\\right) $,$ 24 \\pi \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,training
00043_21744,M1_2_06_00043_21744_A.png,$\\begin{array}{l}\\left(36 \\pi \\times \\frac{1}{2}\\right)+\\left(16 \\pi \\times \\frac{1}{2}\\right)-\\left(4 \\pi \\times \\frac{1}{2}\\right) \\\\ =18 \\pi+8 \\pi-2 \\pi=24 \\pi\\end{array}$,$24 \\pi \\mathrm{cm}^{2}$,111.수학 과목 문제생성 데이터,training
00043_21746,M1_2_06_00043_21746_A.png,부채꼴의 넓이 $ =\\frac{1}{2} \\times 8 \\times 8 \\pi=32 \\pi \\mathrm{cm}^{2} $,$ 32 \\pi \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,training
00043_21747,M1_2_06_00043_21747_A.png,$\\left(2 \\times 10 \\pi \\times \\frac{1}{4}\\right)+(2 \\times 5 \\pi)=5 \\pi+10 \\pi=15 \\pi$,$ 15 \\pi \\mathrm{cm} $,111.수학 과목 문제생성 데이터,training
00041_38093,M1_2_07_00041_38093_A.png,"<보기>에서 다면체는 사면체, 사각기둥, 오각뿔, 팔면체의 $4$개이다. 다면체는 다각형인 면만으로 둘러싸인 입체도형이다.",$4$개,111.수학 과목 문제생성 데이터,training
00041_38095,M1_2_07_00041_38095_A.png,"㉠ 칠면체 ㉡ 구 ㉢ 사면체 ㉣ 육면체 ㉤ 원기둥따라서 다면체가 아닌 것은 ㉡, ㉤이다.  다면체는 다각형인 면만으로 둘러싸인 입체도형이다.","㉡, ㉤",111.수학 과목 문제생성 데이터,training
00041_38098,M1_2_07_00041_38098_A.png,"각뿔을 밑면에 평행한 평면으로 자르면 단면의 모양은 밑면의 모양과 같고, 각기둥을 밑면에 수직인 평면으로 자르면 단면의 모양은 직사각형이다. 각뿔을 밑면에 평행한 평면으로 자르면 단면의 모양은 밑면의 모양과 같고, 각기둥을 밑면에 수직인 평면으로 자르면 단면의 모양은 직사각형이다.","사각형, 직사각형",111.수학 과목 문제생성 데이터,training
00041_38099,M1_2_07_00041_38099_A.png,"각기둥을 밑면에 수직인 평면으로 자르면 단면의 모양은 직사각형이다. 네 점 E, B, G, J를 지나는 평면은 밑면에 수직인 평면이다.",직사각형,111.수학 과목 문제생성 데이터,training
00041_38101,M1_2_07_00041_38101_A.png,"각기둥을 밑면에 수직인 평면으로 자를 때 생기는 단면의 모양은 직사각형이다.  네 점 $A,C,I,G$를 지나는 평면은 밑면에 수직인 평면이다.",직사각형,111.수학 과목 문제생성 데이터,training
00041_38102,M1_2_07_00041_38102_A.png,각뿔을 밑면과 평행한 평면으로 자를 때 생기는 단면의 모양은 밑면의 모양과 같으므로 사각형이다. 각뿔을 밑면과 평행한 평면으로 자를 때 생기는 단면의 모양은 밑면의 모양과 같다.,사각형,111.수학 과목 문제생성 데이터,training
00041_38103,M1_2_07_00041_38103_A.png,삼각기둥을 밑면에 평행한 평면으로 자를 때 생기는 단면의 모양은 밑면의 모양과 같으므로 삼각형이다.  각기둥을 밑면에 평행한 평면으로 자를 때 단면의 모양은 밑면의 모양과 같다.,삼각형,111.수학 과목 문제생성 데이터,training
00041_38108,M1_2_07_00041_38108_A.png,"삼각뿔과 삼각뿔대의 밑면의 모양은 삼각형이고, 옆면의 모양은 각각 삼각형과 사다리꼴이며 꼭짓점의 개수는 각각 $4$개, $6$개이고, 모서리의 개수는 각각 $6$개, $9$개이다.   각뿔을 밑면에 평행한 평면으로 자르면 각뿔과 각뿔대가 만들어진다.",<table border>   <tbody>     <tr>       <td>입체도형</td>       <td>삼각뿔</td>       <td>삼각뿔대</td>     </tr>     <tr>       <td>밑면의 모양</td>       <td>삼각형</td>       <td>삼각형</td>     </tr>     <tr>       <td>옆면의 모양</td>       <td>삼각형</td>       <td>사다리꼴</td>     </tr>     <tr>       <td>꼭짓점의 개수</td>       <td>$4$</td>       <td>$6$</td>     </tr>     <tr>       <td>모서리의 개수</td>       <td>$6$</td>       <td>$9$</td>     </tr> </tbody> </table>,111.수학 과목 문제생성 데이터,training
00041_38109,M1_2_07_00041_38109_A.png,"사각뿔을 밑면에 평행한 평면으로 자르면 사각뿔과 사각뿔대가 만들어진다.사각뿔의 모서리의 개수는 $8$개, 사각뿔대의 모서리의 개수는 $12$개이다.  $ \\therefore 8+12=20 $ (개) 각뿔을 밑면에 평행한 평면으로 자르면 각뿔과 각뿔대가 만들어진다.",$20$개,111.수학 과목 문제생성 데이터,training
00041_38125,M1_2_07_00041_38125_A.png,"(1) 정사면체는 정삼각형이 한 꼭짓점에 $3$개 모여서 만들어진 입체도형이다.  (2) 정팔면체는 정삼각형이 한 꼭짓점에 $4$개 모여서 만들어진 입체도형이다.  (3) 정십이면체는 정오각형이 한 꼭짓점에 $3$개 모여서 만들어진 입체도형이다.  정사면체와 정팔면체는 정삼각형으로, 정십이면체는 정오각형으로 이루어져 있다.",(1) $3$개 (2) $4$개 (3) $3$개,111.수학 과목 문제생성 데이터,training
00041_38127,M1_2_07_00041_38127_A.png,정이십면체는 정삼각형이 한 꼭짓점에 $ 5 $개가 모여서 만들어진 입체도형이다.   한 꼭짓점에 모인 면의 개수가 $ 5 $개인 경우는 정이십면체뿐이다.,정이십면체,111.수학 과목 문제생성 데이터,training
00041_38130,M1_2_07_00041_38130_A.png,"한 꼭짓점에 모인 면의 개수가 $3$개인 입체도형은 정사면체, 정육면체, 정십이면체이고, 이중에서 꼭짓점의 개수가 $20$개, 모서리의 개수가 $30$개인 입체도형은 정십이면체이다.   한 꼭짓점에 모인 면의 개수가 $3$개인 정다면체는 정사면체, 정육면체, 정십이면체이다.",정십이면체,111.수학 과목 문제생성 데이터,training
00041_38132,M1_2_07_00041_38132_A.png,"각 면이 정삼각형으로 되어 있는 입체도형은 정사면체, 정팔면체, 정이십면체이고, 이 중에서 모서리의 개수가 $12$개인 것은 정팔면체이다.    각 면이 정삼각형으로 되어 있는 정다면체는 정사면체, 정팔면체, 정이십면체이다.",정팔면체,111.수학 과목 문제생성 데이터,training
